order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202503016130,CUST123812,REST19083,DP06425,10-03-2025 14.38,227.59,0,21.33,248.93,N,N
ORD202503018087,CUST081944,REST03404,DP07124,10-03-2025 14.38,277.5,0,22.33,299.83,Y,N
ORD202503024941,CUST119312,REST15648,DP01250,10-03-2025 14.39,198.8,0,44.33,243.13,Y,N
ORD202503015392,CUST173003,REST17078,DP06757,10-03-2025 14.40,258.87,25.17,24.42,258.12,Y,N
ORD202503021850,CUST065550,REST14875,DP01373,10-03-2025 14.40,272.25,24.8,28.8,276.25,N,N
ORD202503008426,CUST011806,REST03494,DP02887,10-03-2025 14.41,667,51.08,25.01,640.93,N,N
ORD202503010388,CUST027983,REST14667,DP14976,10-03-2025 14.41,263.39,0,43.44,306.83,Y,N
ORD202503015643,CUST021268,REST03198,DP12177,10-03-2025 14.43,360.44,73.23,43.63,330.83,N,N
ORD202503004999,CUST016947,REST00010,DP11385,10-03-2025 14.44,217.84,54.07,23.8,187.56,N,N
ORD202503016751,CUST065777,REST08878,DP02401,10-03-2025 14.45,236.4,0,38.34,274.73,N,N
ORD202503006210,CUST035991,REST00791,DP10697,10-03-2025 14.46,185.71,0,41.3,227.01,Y,N
ORD202503020824,CUST101850,REST16687,DP03609,10-03-2025 14.47,278.37,0,22.18,300.55,N,N
ORD202503007586,CUST109531,REST12497,DP14653,10-03-2025 14.47,164.52,14.12,23.68,174.08,N,N
ORD202503018389,CUST110239,REST14819,DP09432,10-03-2025 14.48,451,0,22.27,473.27,N,N
ORD202503013744,CUST062399,REST03921,DP06383,10-03-2025 14.49,325.08,79.83,32.42,277.67,N,N
ORD202503019996,CUST042799,REST14406,DP02972,10-03-2025 14.49,401.84,0,33.52,435.36,N,N
ORD202503012253,CUST094876,REST06475,,10-03-2025 14.49,0,0,0,0,Y,Y
ORD202503002301,CUST186584,REST13581,DP00101,10-03-2025 14.50,554.22,135.11,37.1,456.21,N,N
ORD202503024580,CUST076496,REST17451,DP00146,10-03-2025 14.51,414.71,0,39.91,454.61,N,N
ORD202503000730,CUST125421,REST15735,DP14465,10-03-2025 14.51,185.22,0,43.82,229.04,Y,N
ORD202503004258,CUST194935,REST08973,DP00940,10-03-2025 14.52,327.95,35.99,40.55,332.51,N,N
ORD202503010849,CUST019532,REST10929,DP00026,10-03-2025 14.52,505.27,0,44.43,549.7,N,N
ORD202503018468,CUST121283,REST00619,DP05397,10-03-2025 14.52,214.56,0,30.5,245.06,Y,N
ORD202503022173,CUST061224,REST00227,DP14630,10-03-2025 14.52,242.26,47.35,29.46,224.37,N,N
ORD202503015733,CUST011975,REST18398,DP14344,10-03-2025 14.53,546.87,102.84,33.76,477.8,N,N
ORD202503017870,CUST138700,REST12080,DP11472,10-03-2025 14.54,436.75,90.99,38.77,384.54,N,N
ORD202503018217,CUST009082,REST00138,DP07936,10-03-2025 14.55,375.71,79.77,40.65,336.58,N,N
ORD202503014003,CUST035516,REST14563,DP11807,10-03-2025 14.55,248.1,0,25.45,273.55,Y,N
ORD202503006057,CUST030439,REST02394,,10-03-2025 14.56,0,0,0,0,N,Y
ORD202503023373,CUST106741,REST13316,DP07784,10-03-2025 14.57,261.76,58.73,24.86,227.9,N,N
ORD202503024147,CUST108175,REST11213,DP13388,10-03-2025 14.57,605.6,0,25.16,630.77,Y,N
ORD202503002163,CUST037172,REST07846,DP11025,10-03-2025 19.00,224.26,54.77,39.92,209.41,N,N
ORD202503002855,CUST121523,REST06026,DP11933,10-03-2025 19.01,236.4,0,28.48,264.88,N,N
ORD202503011069,CUST113537,REST05113,DP00711,10-03-2025 19.01,187.37,14.39,21.58,194.55,N,N
ORD202503007689,CUST139046,REST16088,DP12392,10-03-2025 19.01,689.29,46.33,24.47,667.43,N,N
ORD202503016308,CUST196162,REST02286,DP02412,10-03-2025 19.01,343.62,55.35,20.19,308.47,N,N
ORD202503004747,CUST072361,REST11256,DP13587,10-03-2025 19.03,290.18,0,44.76,334.95,N,N
ORD202503000817,CUST189215,REST19587,DP04352,10-03-2025 19.03,230.55,24.82,33.32,239.05,N,N
ORD202503024249,CUST167045,REST03387,DP12133,10-03-2025 19.03,203.91,0,23.3,227.2,Y,N
ORD202503011160,CUST156417,REST18988,DP04367,10-03-2025 19.04,540.24,0,30.42,570.66,N,N
ORD202503016633,CUST074060,REST06285,DP02077,10-03-2025 19.04,406.89,26.53,32.75,413.12,Y,N
ORD202503020905,CUST151710,REST01997,,10-03-2025 19.04,0,0,0,0,N,Y
ORD202503009174,CUST066332,REST15862,DP14792,10-03-2025 19.06,535.9,0,37.82,573.71,Y,N
ORD202503019686,CUST065041,REST01423,DP11580,10-03-2025 19.06,271.48,47.88,20.45,244.05,N,N
ORD202503015899,CUST190892,REST16281,DP04080,10-03-2025 19.06,747.36,0,35.24,782.6,N,N
ORD202503015103,CUST016077,REST10796,DP07077,10-03-2025 19.07,209.27,13.84,36.84,232.27,N,N
ORD202503006217,CUST079280,REST11455,DP04522,10-03-2025 19.07,225.68,0,39.8,265.47,N,N
ORD202503000709,CUST123337,REST14198,DP04978,10-03-2025 19.08,190.52,0,40.64,231.15,Y,N
ORD202503005464,CUST097177,REST08779,,10-03-2025 19.08,0,0,0,0,N,Y
ORD202503014792,CUST024089,REST07366,DP13266,10-03-2025 19.09,429.19,0,43.03,472.21,N,N
ORD202503006467,CUST182771,REST05392,DP09738,10-03-2025 19.09,278.13,0,38.92,317.05,N,N
ORD202503006823,CUST152822,REST02863,DP09565,10-03-2025 19.10,219.83,42.53,35.64,212.94,N,N
ORD202503004641,CUST022546,REST18998,DP07365,10-03-2025 19.11,354.9,0,29.93,384.83,N,N
ORD202503000522,CUST063801,REST12549,DP04010,10-03-2025 19.11,573.31,0,44.01,617.32,N,N
ORD202503024252,CUST129422,REST18728,DP06359,10-03-2025 19.11,348.62,0,22.14,370.76,Y,N
ORD202503011816,CUST060903,REST02365,DP12742,10-03-2025 19.11,577.1,0,29.59,606.7,Y,N
ORD202503022370,CUST021700,REST14353,DP01823,10-03-2025 19.12,290.2,0,36.66,326.85,Y,N
ORD202503023354,CUST083814,REST17443,DP10765,10-03-2025 19.12,267.01,0,20.71,287.72,N,N
ORD202503017237,CUST027150,REST11471,DP14163,10-03-2025 19.12,271.87,22.32,30.29,279.84,N,N
ORD202503001723,CUST008543,REST10433,DP01245,10-03-2025 19.12,262.46,0,20.65,283.11,Y,N
ORD202503010412,CUST110166,REST11201,DP12628,10-03-2025 19.12,254.39,0,34.32,288.71,N,N
ORD202503024033,CUST044966,REST19860,DP02524,10-03-2025 19.12,346.66,19,43.4,371.06,N,N
ORD202503014862,CUST089468,REST10659,DP05854,10-03-2025 19.14,392.94,0,44.62,437.56,Y,N
ORD202503007261,CUST070223,REST09393,DP09670,10-03-2025 19.14,262.9,0,31.84,294.74,N,N
ORD202503005863,CUST153812,REST16930,DP09108,10-03-2025 19.14,490.86,67.62,33.45,456.69,N,N
ORD202503000691,CUST087665,REST01051,DP05494,10-03-2025 19.15,334.03,27.98,33.9,339.95,N,N
ORD202503010341,CUST071936,REST09037,DP00249,10-03-2025 19.15,274.6,0,40.91,315.51,N,N
ORD202503023076,CUST175438,REST17801,DP07822,10-03-2025 19.17,290.44,51.97,21.59,260.06,N,N
ORD202503011068,CUST056442,REST03177,DP14722,10-03-2025 19.17,471.39,0,40.69,512.08,N,N
ORD202503014167,CUST157919,REST01982,DP12533,10-03-2025 19.18,342.15,58.63,21.49,305,N,N
ORD202503011511,CUST033715,REST19445,DP07960,10-03-2025 19.19,311.53,63.35,26,274.19,N,N
ORD202503014967,CUST044353,REST12534,DP14821,10-03-2025 19.19,379.47,0,39.97,419.43,Y,N
ORD202503016404,CUST171722,REST16007,DP11372,10-03-2025 19.19,331.6,0,34.74,366.34,N,N
ORD202503007785,CUST012623,REST11301,DP11698,10-03-2025 19.20,257.42,0,44.99,302.41,Y,N
ORD202503000773,CUST065555,REST06591,DP13191,10-03-2025 19.20,249.11,29.71,26.25,245.64,N,N
ORD202503017951,CUST135576,REST15845,DP08138,10-03-2025 19.20,281.46,0,21.69,303.15,N,N
ORD202503024258,CUST104165,REST09902,DP09439,10-03-2025 19.20,184.58,0,35.34,219.92,N,N
ORD202503000441,CUST119773,REST14219,DP01881,10-03-2025 19.21,426.35,58.48,42.87,410.74,N,N
ORD202503022153,CUST087848,REST14894,DP06948,10-03-2025 19.21,458.67,0,36.44,495.11,N,N
ORD202503017158,CUST001541,REST06934,DP03465,10-03-2025 19.21,284.18,65.05,30.4,249.54,Y,N
ORD202503010856,CUST068521,REST06727,DP11649,10-03-2025 19.22,230.86,0,24.93,255.79,N,N
ORD202503003966,CUST052334,REST18717,DP04367,10-03-2025 19.22,378.39,80.51,40.04,337.92,N,N
ORD202503017883,CUST134564,REST00524,DP09758,10-03-2025 19.24,264.96,0,20.69,285.65,N,N
ORD202503023844,CUST069746,REST07579,DP03470,10-03-2025 19.24,213.93,28.85,36.1,221.18,N,N
ORD202503019454,CUST030823,REST04870,DP14047,10-03-2025 19.24,364.59,27.19,40.22,377.63,N,N
ORD202503008711,CUST156613,REST05906,DP07244,10-03-2025 19.25,234.09,41.31,23.14,215.92,N,N
ORD202503021705,CUST038719,REST17276,DP01552,10-03-2025 19.25,258.57,54.74,38.74,242.57,N,N
ORD202503001538,CUST126003,REST16141,DP03217,10-03-2025 19.26,393.93,50.35,22,365.58,N,N
ORD202503010642,CUST099892,REST18425,DP09400,10-03-2025 19.27,180.98,0,37.32,218.3,N,N
ORD202503010615,CUST024017,REST18727,DP03316,10-03-2025 19.27,311.53,67.18,29.9,274.25,N,N
ORD202503000431,CUST076620,REST15196,,10-03-2025 19.30,0,0,0,0,N,Y
ORD202503014345,CUST187669,REST00415,DP00993,10-03-2025 19.30,206.78,44.54,42.08,204.32,N,N
ORD202503018411,CUST043222,REST15676,DP13927,10-03-2025 19.30,455.37,0,23.29,478.66,Y,N
ORD202503015782,CUST175701,REST10851,DP11815,10-03-2025 19.31,459.8,68.93,39.11,429.98,N,N
ORD202503003174,CUST140832,REST02461,DP06390,10-03-2025 19.31,272.19,33.43,20.87,259.64,N,N
ORD202503021907,CUST178869,REST16545,DP14266,10-03-2025 19.32,268.43,28,24.45,264.87,Y,N
ORD202503013383,CUST040552,REST07321,DP04891,10-03-2025 19.32,242.12,56.26,28.02,213.89,Y,N
ORD202503007163,CUST100664,REST02880,DP00945,10-03-2025 19.32,167.89,0,43.8,211.69,N,N
ORD202503012438,CUST183961,REST15074,DP10132,10-03-2025 19.33,225.07,0,40.2,265.27,Y,N
ORD202503000801,CUST046708,REST08123,DP07661,10-03-2025 19.33,593.62,0,44.91,638.52,Y,N
ORD202503012916,CUST117395,REST07950,,10-03-2025 19.33,0,0,0,0,Y,Y
ORD202503005614,CUST186256,REST19689,DP07914,10-03-2025 19.34,219.62,54.67,43.69,208.65,N,N
ORD202503018339,CUST186992,REST12133,DP14758,10-03-2025 19.34,366.91,0,22.88,389.78,N,N
ORD202503002015,CUST075656,REST11851,DP09608,10-03-2025 19.34,446.31,0,41.68,487.99,Y,N
ORD202503002063,CUST135275,REST14691,DP05005,10-03-2025 19.35,500.98,79.45,20.16,441.69,N,N
ORD202503018488,CUST068697,REST14142,DP13984,10-03-2025 19.36,220.99,17.35,42.09,245.73,N,N
ORD202503001191,CUST148532,REST06457,DP06778,10-03-2025 19.36,225.47,30.96,42.73,237.24,Y,N
ORD202503005137,CUST084890,REST04195,DP14225,10-03-2025 19.36,438.92,60.93,42.33,420.32,Y,N
ORD202503019516,CUST010347,REST18598,DP09976,10-03-2025 19.37,404.08,48.47,40.65,396.26,N,N
ORD202503023487,CUST117537,REST08033,DP08875,10-03-2025 19.37,239.47,0,37.02,276.48,Y,N
ORD202503020058,CUST049394,REST07071,DP13245,10-03-2025 19.38,551.81,0,20.94,572.75,N,N
ORD202503013604,CUST095267,REST05488,DP06176,10-03-2025 19.38,282.2,0,41.96,324.16,N,N
ORD202503019369,CUST130007,REST03914,DP00623,10-03-2025 19.38,235.31,0,32.02,267.33,Y,N
ORD202503009957,CUST053594,REST03215,DP05743,10-03-2025 19.38,468.21,25.58,36.68,479.3,Y,N
ORD202503023834,CUST052600,REST11627,DP11598,10-03-2025 19.38,242.9,16.18,44.83,271.54,N,N
ORD202503010516,CUST041298,REST03110,DP08918,10-03-2025 19.39,294.39,42.58,23.49,275.3,N,N
ORD202503012771,CUST116217,REST13569,DP06719,10-03-2025 19.39,212.88,52.82,25.6,185.66,Y,N
ORD202503012510,CUST006157,REST04012,DP08973,10-03-2025 19.39,217.74,44.59,31.1,204.26,N,N
ORD202503003500,CUST088587,REST02099,DP14646,10-03-2025 19.39,257.68,0,44.02,301.71,N,N
ORD202503004785,CUST112615,REST09154,DP06002,10-03-2025 19.40,169.68,20,35.64,185.32,N,N
ORD202503014872,CUST164637,REST17379,DP03264,10-03-2025 19.40,455.53,29.41,35.11,461.24,N,N
ORD202503009088,CUST086609,REST04959,DP03310,10-03-2025 19.40,338.56,0,31.51,370.07,N,N
ORD202503001603,CUST116330,REST00524,DP06542,10-03-2025 19.40,278.37,0,33.41,311.78,N,N
ORD202503012682,CUST122196,REST13205,DP01444,10-03-2025 19.41,469.53,88.57,24.73,405.68,N,N
ORD202503000149,CUST184729,REST12624,DP07407,10-03-2025 19.41,214.14,43.25,41.27,212.16,Y,N
ORD202503008786,CUST011661,REST16786,DP00474,10-03-2025 19.41,352.34,0,37.16,389.5,N,N
ORD202503008684,CUST119478,REST02116,DP12982,10-03-2025 19.41,295.96,0,23.35,319.31,Y,N
ORD202503023128,CUST184509,REST01926,DP04990,10-03-2025 19.43,422.4,0,37.94,460.35,N,N
ORD202503016960,CUST166673,REST01431,DP03193,10-03-2025 19.44,321.77,0,37.08,358.85,Y,N
ORD202503015470,CUST089160,REST13585,DP07170,10-03-2025 19.44,330.72,0,30.73,361.45,N,N
ORD202503011321,CUST136802,REST19885,DP01472,10-03-2025 19.44,465.19,0,23.67,488.85,N,N
ORD202503004170,CUST141455,REST15092,DP03920,10-03-2025 19.44,287.86,60.47,37.36,264.75,N,N
ORD202503000246,CUST127145,REST10001,DP13682,10-03-2025 19.44,568.08,0,39.37,607.44,Y,N
ORD202503010893,CUST079264,REST02946,DP04512,10-03-2025 19.44,170.27,10.23,34.9,194.94,N,N
ORD202503013484,CUST092659,REST03748,DP10539,10-03-2025 19.45,435.31,0,28.59,463.89,Y,N
ORD202503013975,CUST125559,REST11088,DP14064,10-03-2025 19.45,527.15,0,36.2,563.35,Y,N
ORD202503022967,CUST124812,REST01441,DP08442,10-03-2025 19.45,297.97,15.8,24.22,306.39,N,N
ORD202503018387,CUST149947,REST18751,DP07899,10-03-2025 19.45,360.85,40.86,26.9,346.89,N,N
ORD202503009609,CUST186532,REST16375,DP13337,10-03-2025 19.46,357.13,0,33.36,390.5,N,N
ORD202503021677,CUST012283,REST07281,DP09995,10-03-2025 19.46,226.9,0,28.52,255.42,N,N
ORD202503018751,CUST026086,REST00783,DP14788,10-03-2025 19.47,541.67,39.51,25.04,527.2,N,N
ORD202503024523,CUST085126,REST13869,DP02152,10-03-2025 19.47,306.86,0,36.75,343.62,Y,N
ORD202503020855,CUST034193,REST12602,DP06006,10-03-2025 19.47,294.75,0,25.46,320.21,Y,N
ORD202503005873,CUST072366,REST02109,DP00336,10-03-2025 19.49,550.83,68.05,40.31,523.09,N,N
ORD202503020228,CUST065434,REST02365,DP10066,10-03-2025 19.49,394.52,24.57,26.64,396.6,N,N
ORD202503018792,CUST070659,REST05073,DP00847,10-03-2025 19.49,204.38,0,25.34,229.71,N,N
ORD202503024271,CUST117193,REST12133,DP06800,10-03-2025 19.50,555.15,74.13,20.5,501.52,N,N
ORD202503016467,CUST058222,REST14437,DP05157,10-03-2025 19.51,491.51,68.04,35.9,459.37,N,N
ORD202503013068,CUST038558,REST12389,DP02899,10-03-2025 19.52,192.32,10.15,42.12,224.29,Y,N
ORD202503018629,CUST007415,REST09191,DP00919,10-03-2025 19.52,372.3,0,26.16,398.46,N,N
ORD202503015969,CUST169056,REST07606,DP04148,10-03-2025 19.52,383.22,0,40.31,423.52,Y,N
ORD202503014700,CUST180480,REST02612,,10-03-2025 19.53,0,0,0,0,N,Y
ORD202503010468,CUST014545,REST09327,DP03144,10-03-2025 19.55,435.96,57.72,33.93,412.17,Y,N
ORD202503011377,CUST118076,REST04008,DP02943,10-03-2025 19.55,307.87,0,39.75,347.62,N,N
ORD202503001442,CUST146194,REST04035,DP05212,10-03-2025 19.55,232.18,20.24,21.02,232.96,N,N
ORD202503013239,CUST187234,REST12201,DP00003,10-03-2025 19.55,659.13,0,44.26,703.39,N,N
ORD202503001484,CUST090002,REST05257,DP05894,10-03-2025 19.55,361.72,0,43,404.71,N,N
ORD202503010043,CUST089954,REST13847,DP13440,10-03-2025 19.55,344.67,79.83,35.27,300.1,N,N
ORD202503015880,CUST096974,REST18767,DP12043,10-03-2025 19.56,528.48,0,23.14,551.62,N,N
ORD202503001012,CUST180976,REST12227,DP00562,10-03-2025 19.58,339.4,0,23.83,363.22,N,N
ORD202503002886,CUST027045,REST13351,DP07098,10-03-2025 19.58,509.66,0,32.56,542.22,N,N
ORD202503012483,CUST100092,REST15237,DP00603,10-03-2025 19.58,332.8,0,38.82,371.62,Y,N
ORD202503023381,CUST059059,REST10301,,10-03-2025 19.58,0,0,0,0,N,Y
ORD202503020292,CUST048767,REST19469,DP05610,10-03-2025 19.59,212.84,0,28.42,241.26,N,N
ORD202503016207,CUST020797,REST05824,DP08898,10-03-2025 19.59,313.52,57.78,29.09,284.83,N,N
ORD202503018859,CUST059288,REST03747,DP07933,10-03-2025 20.01,205.41,19.12,21.73,208.02,Y,N
ORD202503012444,CUST018568,REST11772,DP05858,10-03-2025 20.01,212.36,0,24.41,236.77,N,N
ORD202503018582,CUST149264,REST01901,DP13045,10-03-2025 20.01,151.64,12.12,37.57,177.1,N,N
ORD202503012224,CUST169751,REST13832,DP04438,10-03-2025 20.02,231.81,0,37.99,269.8,N,N
ORD202503018248,CUST020800,REST15200,DP12362,10-03-2025 20.02,402.65,0,37.92,440.57,N,N
ORD202503018122,CUST127599,REST10431,DP02885,10-03-2025 20.03,188.42,0,20.6,209.02,N,N
ORD202503001721,CUST153892,REST03371,DP11466,10-03-2025 20.03,200.31,0,36.89,237.2,Y,N
ORD202503005135,CUST027419,REST15107,DP02650,10-03-2025 20.03,298.74,0,38.84,337.58,N,N
ORD202503018451,CUST177554,REST06171,DP04430,10-03-2025 20.03,278.45,0,44.56,323.01,N,N
ORD202503014049,CUST169825,REST09386,DP07251,10-03-2025 20.04,209.72,0,44.02,253.74,N,N
ORD202503017178,CUST014031,REST07704,DP08925,10-03-2025 20.04,388.82,0,29.77,418.59,N,N
ORD202503012860,CUST094209,REST06244,DP14898,10-03-2025 20.05,351.96,0,42.71,394.67,N,N
ORD202503007494,CUST053577,REST06984,DP13252,10-03-2025 20.06,263.42,53.63,44.97,254.77,N,N
ORD202503000592,CUST150277,REST03789,DP02515,10-03-2025 20.07,319.03,0,40.24,359.27,N,N
ORD202503008722,CUST177625,REST09343,DP14821,10-03-2025 20.07,525.62,81.65,41.8,485.78,N,N
ORD202503003037,CUST126746,REST09175,DP07056,10-03-2025 20.08,276.86,0,30.33,307.19,N,N
ORD202503015896,CUST065121,REST10074,,10-03-2025 20.08,0,0,0,0,N,Y
ORD202503013571,CUST095773,REST05646,DP04410,10-03-2025 20.08,261.85,38.86,30.34,253.33,N,N
ORD202503013514,CUST076934,REST16336,DP10766,10-03-2025 20.08,188.66,43.19,44.54,190,N,N
ORD202503004535,CUST124523,REST17550,DP14583,10-03-2025 20.10,641.45,0,32.85,674.3,N,N
ORD202503024152,CUST154848,REST15805,DP14057,10-03-2025 20.10,347.76,72.68,42.7,317.78,N,N
ORD202503024611,CUST058755,REST17502,DP02192,10-03-2025 20.10,366.07,0,25.37,391.44,N,N
ORD202503001836,CUST141975,REST05373,DP13220,10-03-2025 20.10,217.46,0,22.61,240.07,N,N
ORD202503013617,CUST037805,REST17477,,10-03-2025 20.11,0,0,0,0,N,Y
ORD202503002230,CUST118361,REST00881,DP05972,10-03-2025 20.12,474.62,0,31.07,505.7,N,N
ORD202503017233,CUST050465,REST07325,DP02198,10-03-2025 20.13,211.24,36.68,32.76,207.32,N,N
ORD202503001769,CUST114060,REST19393,DP00959,10-03-2025 20.13,343.3,31.73,44.29,355.86,N,N
ORD202503005766,CUST054926,REST16490,DP08661,10-03-2025 20.13,259.38,62.23,26.79,223.94,Y,N
ORD202503004898,CUST150539,REST19346,DP12104,10-03-2025 20.13,323.53,0,36.41,359.93,N,N
ORD202503008338,CUST056598,REST09253,DP13504,10-03-2025 20.14,239.95,0,27.36,267.31,Y,N
ORD202503021069,CUST079500,REST13405,DP11746,10-03-2025 20.15,237.51,0,26.88,264.39,Y,N
ORD202503010474,CUST196862,REST08978,DP09727,10-03-2025 20.15,448.49,76.91,32.24,403.81,N,N
ORD202503013528,CUST188251,REST00682,DP04664,10-03-2025 20.15,392.37,0,40.13,432.5,N,N
ORD202503011366,CUST183956,REST03712,DP09417,10-03-2025 20.15,241.76,53.28,42.1,230.59,N,N
ORD202503000253,CUST143060,REST03705,DP06706,10-03-2025 20.16,346.39,28.48,32.31,350.21,N,N
ORD202503012051,CUST109228,REST15378,DP06346,10-03-2025 20.16,167.53,0,24.87,192.41,N,N
ORD202503020827,CUST012371,REST04858,DP08936,10-03-2025 20.16,306.22,28.57,39.12,316.77,Y,N
ORD202503019207,CUST179496,REST15077,DP00470,10-03-2025 20.17,731.37,169.08,40.95,603.23,Y,N
ORD202503022465,CUST007710,REST02074,DP02770,10-03-2025 20.17,318.89,0,40.63,359.52,N,N
ORD202503018939,CUST097336,REST05624,DP01885,10-03-2025 20.19,281.33,22.23,20.58,279.68,Y,N
ORD202503009676,CUST100628,REST07755,DP04184,10-03-2025 20.19,0,0,0,0,Y,Y
ORD202503020576,CUST107026,REST00687,DP01689,10-03-2025 20.19,280.34,0,31.05,311.38,Y,N
ORD202503015681,CUST115184,REST05152,DP05353,10-03-2025 20.19,350.46,0,27.35,377.81,Y,N
ORD202503014395,CUST177399,REST08495,DP12283,10-03-2025 20.20,556.25,128.61,26.78,454.42,N,N
ORD202503006675,CUST162586,REST04481,DP13371,10-03-2025 20.21,267.46,36.45,33.04,264.05,N,N
ORD202503006471,CUST113337,REST00009,DP04988,10-03-2025 20.21,345.05,0,41.21,386.26,N,N
ORD202503020408,CUST126436,REST08686,DP13549,10-03-2025 20.21,346.88,22.98,22.66,346.56,N,N
ORD202503010379,CUST032658,REST12609,DP00912,10-03-2025 20.22,208.66,0,37.94,246.59,Y,N
ORD202503009175,CUST060178,REST01685,DP12650,10-03-2025 20.22,294.59,0,35.3,329.89,Y,N
ORD202503014019,CUST195829,REST16395,DP06743,10-03-2025 20.23,518.66,0,39.13,557.79,Y,N
ORD202503006625,CUST191611,REST10632,DP04872,10-03-2025 20.24,253.73,0,38.79,292.52,Y,N
ORD202503006368,CUST049711,REST19887,DP00768,10-03-2025 20.25,252.22,0,36.35,288.57,Y,N
ORD202503023687,CUST096794,REST14926,DP07067,10-03-2025 20.25,265.9,0,28.27,294.17,N,N
ORD202503012425,CUST098522,REST13486,DP13741,10-03-2025 20.25,197.46,34.28,33.26,196.45,N,N
ORD202503017813,CUST162449,REST03498,DP09462,10-03-2025 20.25,193.06,0,33.96,227.02,Y,N
ORD202503004675,CUST070389,REST19083,DP11758,10-03-2025 20.27,207.33,0,34.37,241.7,Y,N
ORD202503005152,CUST092288,REST07613,DP02541,10-03-2025 20.28,303.23,0,37.9,341.13,Y,N
ORD202503012350,CUST126933,REST12477,DP03439,10-03-2025 20.29,351.34,0,43.73,395.07,Y,N
ORD202503009531,CUST111319,REST13323,DP02927,10-03-2025 20.29,321.7,0,38.27,359.97,N,N
ORD202503022110,CUST094477,REST05656,DP13960,10-03-2025 20.29,672.57,0,33.28,705.85,N,N
ORD202503016944,CUST086631,REST08006,DP12593,10-03-2025 20.29,335.2,62.38,20.42,293.24,N,N
ORD202503017198,CUST037008,REST00367,DP08206,10-03-2025 20.30,157.6,0,32.32,189.92,Y,N
ORD202503007589,CUST130643,REST14107,DP03326,10-03-2025 20.31,158.96,19.92,27.9,166.94,N,N
ORD202503008504,CUST085432,REST00628,DP05953,10-03-2025 20.33,215.43,0,38.01,253.44,Y,N
ORD202503016154,CUST155289,REST13242,DP05755,10-03-2025 20.33,389.87,0,20.5,410.37,N,N
ORD202503015172,CUST045086,REST14690,DP02206,10-03-2025 20.34,217.56,49.57,22.62,190.61,Y,N
ORD202503018149,CUST070865,REST16727,DP09216,10-03-2025 20.34,0,0,0,0,N,Y
ORD202503002231,CUST144110,REST03077,DP02380,10-03-2025 20.34,255.45,0,38.21,293.65,N,N
ORD202503014701,CUST090783,REST06082,DP01533,10-03-2025 20.35,299.89,60.79,20.87,259.98,Y,N
ORD202503019825,CUST147539,REST18342,DP06689,10-03-2025 20.35,603.73,30.86,42.44,615.31,N,N
ORD202503006784,CUST039499,REST00247,DP05162,10-03-2025 20.35,299.6,39.6,36.08,296.08,Y,N
ORD202503001639,CUST179849,REST18362,DP02031,10-03-2025 20.36,404.83,0,38.12,442.94,N,N
ORD202503018353,CUST089143,REST10982,DP04793,10-03-2025 20.36,464.86,0,43.12,507.98,N,N
ORD202503010528,CUST019881,REST06993,DP09133,10-03-2025 20.36,300.12,0,31.37,331.49,N,N
ORD202503017185,CUST099607,REST15513,DP08920,10-03-2025 20.37,268.7,45.02,20.01,243.69,Y,N
ORD202503003005,CUST138753,REST10622,DP13801,10-03-2025 20.37,284.42,49.06,20.24,255.6,N,N
ORD202503013208,CUST118710,REST09054,DP10480,10-03-2025 20.37,255.93,19.54,31.66,268.05,N,N
ORD202503018608,CUST104903,REST12880,DP04179,10-03-2025 20.38,317.92,0,20.49,338.4,Y,N
ORD202503003590,CUST029161,REST18218,DP02858,10-03-2025 20.38,409.97,78.48,42.9,374.4,N,N
ORD202503002905,CUST120823,REST11696,DP08362,10-03-2025 20.39,207.11,0,41.28,248.39,N,N
ORD202503005274,CUST101600,REST00563,DP08620,10-03-2025 20.40,403.47,0,42.84,446.3,N,N
ORD202503016541,CUST142676,REST17100,DP11658,10-03-2025 20.40,692.71,0,20.27,712.97,N,N
ORD202503012926,CUST123383,REST08321,,10-03-2025 20.40,0,0,0,0,Y,Y
ORD202503016140,CUST117809,REST00891,DP08037,10-03-2025 20.40,821.73,0,33.97,855.71,N,N
ORD202503007444,CUST125388,REST06790,DP14978,10-03-2025 20.41,297.77,0,22.62,320.4,N,N
ORD202503001000,CUST127676,REST01780,DP07038,10-03-2025 20.41,218.12,0,41.22,259.35,Y,N
ORD202503020196,CUST029687,REST02704,DP06396,10-03-2025 20.41,364.65,0,44.93,409.58,N,N
